timestamp,route_id,hour,day_of_week,peak_period,historical_demand,current_occupancy,previous_interval_demand,available_buses,passenger_demand
2026-01-07 16:00:00,A,16,7,1,437,10.0,510.7,5,654.41
2026-01-07 16:00:00,B,16,7,1,339,10.0,459.84,6,466.35
2026-01-07 16:00:00,C,16,7,1,396,27.45,509.69,4,652.24
2026-01-07 16:00:00,D,16,7,1,394,10.0,480.15,4,674.33
2026-01-07 17:00:00,A,17,7,1,510,10.0,635.83,5,619.89
2026-01-07 17:00:00,B,17,7,1,296,10.0,353.74,6,552.9
2026-01-07 17:00:00,C,17,7,1,481,17.12,539.06,4,579.03
2026-01-07 17:00:00,D,17,7,1,384,10.0,562.34,4,609.12
2026-01-07 18:00:00,A,18,7,1,496,12.83,481.21,5,624.01
2026-01-07 18:00:00,B,18,7,1,292,10.0,452.49,6,522.4
2026-01-07 18:00:00,C,18,7,1,364,10.0,495.8,4,592.32
2026-01-07 18:00:00,D,18,7,1,409,10.0,417.12,4,623.93
2026-01-07 19:00:00,A,19,7,1,468,10.0,623.22,5,662.44
2026-01-07 19:00:00,B,19,7,1,359,10.0,466.44,6,469.15
2026-01-07 19:00:00,C,19,7,1,471,10.0,518.1,4,499.45
2026-01-07 19:00:00,D,19,7,1,472,10.0,530.83,4,525.02
2026-01-07 20:00:00,A,20,7,0,405,10.0,376.99,5,312.12
2026-01-07 20:00:00,B,20,7,0,281,10.0,346.62,6,338.41
2026-01-07 20:00:00,C,20,7,0,302,10.0,398.76,4,316.85
2026-01-07 20:00:00,D,20,7,0,314,10.0,398.89,4,372.06
2026-01-07 21:00:00,A,21,7,0,393,10.0,447.79,5,361.08
2026-01-07 21:00:00,B,21,7,0,320,10.0,323.78,6,299.54
2026-01-07 21:00:00,C,21,7,0,311,10.0,457.33,4,426.88
2026-01-07 21:00:00,D,21,7,0,389,10.0,372.49,4,443.89
2026-01-07 22:00:00,A,22,7,0,424,10.0,497.55,5,411.46
2026-01-07 22:00:00,B,22,7,0,352,10.0,323.08,6,387.25
2026-01-07 22:00:00,C,22,7,0,337,10.0,442.34,4,385.74
2026-01-07 22:00:00,D,22,7,0,387,27.46,495.74,4,430.45
2026-01-07 23:00:00,A,23,7,0,528,10.0,629.82,5,568.95
2026-01-07 23:00:00,B,23,7,0,332,10.0,459.47,6,369.51
2026-01-07 23:00:00,C,23,7,0,390,23.24,528.96,4,543.8
2026-01-07 23:00:00,D,23,7,0,476,25.58,546.97,4,456.51
2026-01-08 00:00:00,A,0,1,0,581,23.61,587.02,5,549.32
2026-01-08 00:00:00,B,0,1,0,354,10.0,521.68,6,468.36
2026-01-08 00:00:00,C,0,1,0,439,10.0,576.57,4,617.55
2026-01-08 00:00:00,D,0,1,0,575,10.0,552.45,4,590.56
2026-01-08 01:00:00,A,1,1,0,606,10.0,636.3,5,658.94
2026-01-08 01:00:00,B,1,1,0,395,10.0,536.67,6,452.15
2026-01-08 01:00:00,C,1,1,0,565,10.0,728.51,4,543.87
2026-01-08 01:00:00,D,1,1,0,463,10.0,681.38,4,537.44
2026-01-08 02:00:00,A,2,1,0,743,19.26,788.57,5,774.71
2026-01-08 02:00:00,B,2,1,0,525,10.0,516.38,6,512.96
2026-01-08 02:00:00,C,2,1,0,712,18.39,613.34,4,674.23
2026-01-08 02:00:00,D,2,1,0,547,10.0,702.78,4,605.98
2026-01-08 03:00:00,A,3,1,0,698,10.0,862.71,5,841.16
2026-01-08 03:00:00,B,3,1,0,449,10.0,559.73,6,564.72
2026-01-08 03:00:00,C,3,1,0,729,10.0,810.07,4,688.76
2026-01-08 03:00:00,D,3,1,0,529,18.85,628.68,4,615.16
2026-01-08 04:00:00,A,4,1,0,791,10.0,802.35,5,749.24
2026-01-08 04:00:00,B,4,1,0,602,21.48,661.19,6,523.39
2026-01-08 04:00:00,C,4,1,0,636,10.0,876.62,4,672.26
2026-01-08 04:00:00,D,4,1,0,737,10.0,763.33,4,655.51
2026-01-08 05:00:00,A,5,1,0,650,10.0,1031.79,5,899.44
2026-01-08 05:00:00,B,5,1,0,615,10.0,715.81,6,608.65
2026-01-08 05:00:00,C,5,1,0,770,10.33,733.74,4,824.18
2026-01-08 05:00:00,D,5,1,0,703,10.0,789.94,4,779.47
2026-01-08 06:00:00,A,6,1,0,909,19.68,783.87,5,878.05
2026-01-08 06:00:00,B,6,1,0,510,34.07,709.2,6,638.78
2026-01-08 06:00:00,C,6,1,0,660,17.72,701.08,4,732.09
2026-01-08 06:00:00,D,6,1,0,633,10.0,771.53,4,737.76
2026-01-08 07:00:00,A,7,1,1,1024,10.0,1123.58,5,1263.42
2026-01-08 07:00:00,B,7,1,1,850,10.0,1072.78,6,987.21
2026-01-08 07:00:00,C,7,1,1,994,28.38,1127.73,4,1144.69
2026-01-08 07:00:00,D,7,1,1,928,10.0,1301.98,4,1099.88
2026-01-08 08:00:00,A,8,1,1,1043,18.68,1321.54,5,1350.22
2026-01-08 08:00:00,B,8,1,1,726,10.0,878.64,6,964.3
2026-01-08 08:00:00,C,8,1,1,1054,10.0,1059.47,4,1183.22
2026-01-08 08:00:00,D,8,1,1,1059,10.0,1214.98,4,1150.61
2026-01-08 09:00:00,A,9,1,1,1113,10.0,1227.37,5,1246.36
2026-01-08 09:00:00,B,9,1,1,813,15.74,739.16,6,927.67
2026-01-08 09:00:00,C,9,1,1,769,10.0,1123.26,4,1065.89
2026-01-08 09:00:00,D,9,1,1,822,16.87,1178.79,4,1084.46
2026-01-08 10:00:00,A,10,1,0,696,10.0,792.81,5,698.25
2026-01-08 10:00:00,B,10,1,0,502,21.39,554.89,6,590.65
2026-01-08 10:00:00,C,10,1,0,504,10.0,809.81,4,615.17
2026-01-08 10:00:00,D,10,1,0,682,10.0,593.8,4,604.58
2026-01-08 11:00:00,A,11,1,0,632,10.2,647.7,5,659.2
2026-01-08 11:00:00,B,11,1,0,497,12.15,453.72,6,466.74
2026-01-08 11:00:00,C,11,1,0,572,35.18,703.61,4,536.02
2026-01-08 11:00:00,D,11,1,0,463,10.0,592.08,4,684.18
2026-01-08 12:00:00,A,12,1,0,570,13.31,693.79,5,589.2
2026-01-08 12:00:00,B,12,1,0,450,10.0,457.89,6,384.22
2026-01-08 12:00:00,C,12,1,0,537,10.0,616.29,4,486.93
2026-01-08 12:00:00,D,12,1,0,498,10.0,479.86,4,589.28
2026-01-08 13:00:00,A,13,1,0,409,10.0,614.46,5,479.77
2026-01-08 13:00:00,B,13,1,0,412,10.0,485.52,6,419.83
2026-01-08 13:00:00,C,13,1,0,438,10.0,449.3,4,461.83
2026-01-08 13:00:00,D,13,1,0,377,13.0,532.33,4,476.85
2026-01-08 14:00:00,A,14,1,0,496,20.45,511.24,5,513.12
2026-01-08 14:00:00,B,14,1,0,353,10.0,380.66,6,382.6
2026-01-08 14:00:00,C,14,1,0,464,10.0,403.0,4,429.53
2026-01-08 14:00:00,D,14,1,0,407,27.93,516.99,4,404.43
2026-01-08 15:00:00,A,15,1,0,418,10.0,434.02,5,401.59
2026-01-08 15:00:00,B,15,1,0,292,10.0,312.47,6,353.31
2026-01-08 15:00:00,C,15,1,0,426,26.95,365.99,4,448.33
2026-01-08 15:00:00,D,15,1,0,387,21.47,438.59,4,300.12
2026-01-08 16:00:00,A,16,1,1,427,10.0,530.51,5,652.9
2026-01-08 16:00:00,B,16,1,1,403,10.0,407.17,6,561.83
2026-01-08 16:00:00,C,16,1,1,385,10.0,466.77,4,572.11
2026-01-08 16:00:00,D,16,1,1,372,10.0,500.05,4,552.43
2026-01-08 17:00:00,A,17,1,1,448,18.53,588.27,5,693.51
2026-01-08 17:00:00,B,17,1,1,333,11.74,451.22,6,515.39
2026-01-08 17:00:00,C,17,1,1,515,10.0,524.11,4,598.23
2026-01-08 17:00:00,D,17,1,1,357,10.0,422.67,4,512.21
2026-01-08 18:00:00,A,18,1,1,512,12.19,613.06,5,689.14
2026-01-08 18:00:00,B,18,1,1,302,10.0,392.37,6,523.94
2026-01-08 18:00:00,C,18,1,1,501,10.0,472.01,4,551.42
2026-01-08 18:00:00,D,18,1,1,426,10.0,527.77,4,596.6
2026-01-08 19:00:00,A,19,1,1,504,10.01,517.06,5,590.91
2026-01-08 19:00:00,B,19,1,1,295,10.0,388.28,6,493.6
2026-01-08 19:00:00,C,19,1,1,435,10.0,575.28,4,633.49
2026-01-08 19:00:00,D,19,1,1,446,10.0,550.05,4,506.19
2026-01-08 20:00:00,A,20,1,0,409,10.0,378.76,5,372.1
2026-01-08 20:00:00,B,20,1,0,252,10.0,263.13,6,325.16
2026-01-08 20:00:00,C,20,1,0,336,10.0,353.44,4,295.91
2026-01-08 20:00:00,D,20,1,0,348,10.0,324.12,4,343.64
2026-01-08 21:00:00,A,21,1,0,463,10.0,395.48,5,482.66
2026-01-08 21:00:00,B,21,1,0,322,10.0,315.79,6,345.08
2026-01-08 21:00:00,C,21,1,0,305,10.0,402.48,4,305.13
2026-01-08 21:00:00,D,21,1,0,400,16.16,377.57,4,315.51
2026-01-08 22:00:00,A,22,1,0,436,10.0,531.65,5,418.95
2026-01-08 22:00:00,B,22,1,0,294,10.0,401.44,6,298.78
2026-01-08 22:00:00,C,22,1,0,405,10.0,508.41,4,420.83
2026-01-08 22:00:00,D,22,1,0,346,10.0,430.37,4,415.53
2026-01-08 23:00:00,A,23,1,0,448,12.85,566.78,5,627.0
2026-01-08 23:00:00,B,23,1,0,360,10.0,479.37,6,387.16
2026-01-08 23:00:00,C,23,1,0,407,17.57,505.41,4,430.33
2026-01-08 23:00:00,D,23,1,0,501,10.0,515.02,4,504.46
2026-01-09 00:00:00,A,0,2,0,683,10.0,777.25,5,608.83
2026-01-09 00:00:00,B,0,2,0,359,10.0,434.8,6,406.55
2026-01-09 00:00:00,C,0,2,0,593,10.0,540.89,4,523.16
2026-01-09 00:00:00,D,0,2,0,560,10.0,624.51,4,570.68
2026-01-09 01:00:00,A,1,2,0,580,10.0,690.24,5,717.13
2026-01-09 01:00:00,B,1,2,0,423,10.0,620.7,6,538.84
2026-01-09 01:00:00,C,1,2,0,509,10.0,756.44,4,531.43
2026-01-09 01:00:00,D,1,2,0,580,10.0,646.67,4,611.02
2026-01-09 02:00:00,A,2,2,0,751,12.59,691.85,5,722.16
2026-01-09 02:00:00,B,2,2,0,505,10.0,683.55,6,526.14
2026-01-09 02:00:00,C,2,2,0,629,10.0,738.9,4,700.65
2026-01-09 02:00:00,D,2,2,0,502,10.0,690.44,4,771.6
2026-01-09 03:00:00,A,3,2,0,867,10.0,772.36,5,856.3
2026-01-09 03:00:00,B,3,2,0,503,10.0,603.16,6,640.83
2026-01-09 03:00:00,C,3,2,0,558,10.0,792.74,4,704.7
2026-01-09 03:00:00,D,3,2,0,612,10.0,835.22,4,726.2
2026-01-09 04:00:00,A,4,2,0,765,20.13,873.31,5,796.49
2026-01-09 04:00:00,B,4,2,0,536,10.0,645.42,6,628.87
2026-01-09 04:00:00,C,4,2,0,816,10.0,703.15,4,807.73
2026-01-09 04:00:00,D,4,2,0,561,10.0,897.46,4,711.45
2026-01-09 05:00:00,A,5,2,0,773,10.82,977.38,5,865.11
2026-01-09 05:00:00,B,5,2,0,682,11.35,633.8,6,597.87
2026-01-09 05:00:00,C,5,2,0,597,21.28,804.12,4,792.47
2026-01-09 05:00:00,D,5,2,0,702,18.93,898.84,4,755.79
2026-01-09 06:00:00,A,6,2,0,772,10.0,1067.23,5,889.96
2026-01-09 06:00:00,B,6,2,0,619,12.97,648.01,6,568.54
2026-01-09 06:00:00,C,6,2,0,790,29.39,729.57,4,757.44
2026-01-09 06:00:00,D,6,2,0,775,10.0,738.71,4,798.83
2026-01-09 07:00:00,A,7,2,1,1279,10.11,1112.92,5,1337.9
2026-01-09 07:00:00,B,7,2,1,915,10.0,1018.65,6,921.36
2026-01-09 07:00:00,C,7,2,1,1155,10.91,1349.68,4,1193.66
2026-01-09 07:00:00,D,7,2,1,1117,21.3,1064.61,4,1230.77
2026-01-09 08:00:00,A,8,2,1,1179,10.0,1128.14,5,1236.21
2026-01-09 08:00:00,B,8,2,1,673,30.71,846.32,6,874.36
2026-01-09 08:00:00,C,8,2,1,829,10.0,1182.51,4,1133.13
2026-01-09 08:00:00,D,8,2,1,805,23.12,1080.11,4,1155.28
2026-01-09 09:00:00,A,9,2,1,1231,10.0,1276.03,5,1244.74
2026-01-09 09:00:00,B,9,2,1,806,29.01,850.39,6,959.57
2026-01-09 09:00:00,C,9,2,1,815,13.83,1061.76,4,1063.56
2026-01-09 09:00:00,D,9,2,1,940,21.35,1113.25,4,1068.88
2026-01-09 10:00:00,A,10,2,0,629,10.71,704.23,5,712.38
2026-01-09 10:00:00,B,10,2,0,562,10.0,603.04,6,545.05
2026-01-09 10:00:00,C,10,2,0,595,38.56,655.54,4,656.27
2026-01-09 10:00:00,D,10,2,0,705,10.0,655.63,4,654.21
2026-01-09 11:00:00,A,11,2,0,532,10.0,767.79,5,705.28
2026-01-09 11:00:00,B,11,2,0,413,14.72,600.53,6,453.8
2026-01-09 11:00:00,C,11,2,0,519,10.0,772.62,4,623.9
2026-01-09 11:00:00,D,11,2,0,622,14.15,748.19,4,645.14
2026-01-09 12:00:00,A,12,2,0,657,10.0,710.05,5,711.37
2026-01-09 12:00:00,B,12,2,0,484,10.0,562.91,6,454.95
2026-01-09 12:00:00,C,12,2,0,584,13.66,608.82,4,625.81
2026-01-09 12:00:00,D,12,2,0,564,10.0,612.72,4,537.92
2026-01-09 13:00:00,A,13,2,0,540,10.0,624.83,5,545.9
2026-01-09 13:00:00,B,13,2,0,381,10.0,479.0,6,395.35
2026-01-09 13:00:00,C,13,2,0,541,10.0,521.14,4,580.43
2026-01-09 13:00:00,D,13,2,0,530,10.0,608.37,4,505.82
2026-01-09 14:00:00,A,14,2,0,470,10.86,537.48,5,541.51
2026-01-09 14:00:00,B,14,2,0,301,10.0,431.76,6,325.92
2026-01-09 14:00:00,C,14,2,0,471,10.0,504.32,4,500.04
2026-01-09 14:00:00,D,14,2,0,473,10.0,532.69,4,474.79
2026-01-09 15:00:00,A,15,2,0,355,10.0,516.35,5,415.24
2026-01-09 15:00:00,B,15,2,0,349,10.0,404.85,6,304.01
2026-01-09 15:00:00,C,15,2,0,438,20.27,463.08,4,426.53
2026-01-09 15:00:00,D,15,2,0,406,10.0,452.91,4,348.88
2026-01-09 16:00:00,A,16,2,1,461,17.39,580.49,5,646.79
2026-01-09 16:00:00,B,16,2,1,457,10.0,381.24,6,543.65
2026-01-09 16:00:00,C,16,2,1,427,10.0,618.1,4,625.65
2026-01-09 16:00:00,D,16,2,1,544,18.95,513.53,4,559.47
2026-01-09 17:00:00,A,17,2,1,540,17.01,543.14,5,660.73
2026-01-09 17:00:00,B,17,2,1,407,10.0,445.48,6,442.24
2026-01-09 17:00:00,C,17,2,1,394,10.0,481.71,4,574.79
2026-01-09 17:00:00,D,17,2,1,526,10.0,503.83,4,615.89
2026-01-09 18:00:00,A,18,2,1,530,10.0,642.62,5,646.08
2026-01-09 18:00:00,B,18,2,1,407,23.99,362.3,6,477.69
2026-01-09 18:00:00,C,18,2,1,508,10.0,589.15,4,504.44
2026-01-09 18:00:00,D,18,2,1,418,10.0,535.72,4,548.38
2026-01-09 19:00:00,A,19,2,1,591,19.89,489.01,5,628.2
2026-01-09 19:00:00,B,19,2,1,366,10.0,392.0,6,481.67
2026-01-09 19:00:00,C,19,2,1,513,10.0,602.77,4,589.26
2026-01-09 19:00:00,D,19,2,1,471,10.61,501.06,4,637.15
2026-01-09 20:00:00,A,20,2,0,433,10.0,390.89,5,428.33
2026-01-09 20:00:00,B,20,2,0,302,10.0,324.48,6,304.27
2026-01-09 20:00:00,C,20,2,0,335,10.0,355.76,4,333.03
2026-01-09 20:00:00,D,20,2,0,314,10.0,397.4,4,338.92
2026-01-09 21:00:00,A,21,2,0,476,14.33,481.1,5,517.47
2026-01-09 21:00:00,B,21,2,0,328,13.31,350.34,6,345.25
2026-01-09 21:00:00,C,21,2,0,327,10.0,382.31,4,444.01
2026-01-09 21:00:00,D,21,2,0,320,40.18,439.92,4,406.35
2026-01-09 22:00:00,A,22,2,0,473,10.62,460.41,5,510.08
2026-01-09 22:00:00,B,22,2,0,328,25.52,364.82,6,358.14
2026-01-09 22:00:00,C,22,2,0,463,10.0,418.12,4,481.44
2026-01-09 22:00:00,D,22,2,0,389,10.0,484.8,4,455.3
2026-01-09 23:00:00,A,23,2,0,576,10.0,684.7,5,578.98
2026-01-09 23:00:00,B,23,2,0,430,10.0,370.87,6,332.81
2026-01-09 23:00:00,C,23,2,0,396,11.11,501.53,4,520.82
2026-01-09 23:00:00,D,23,2,0,425,17.77,602.66,4,462.98
2026-01-10 00:00:00,A,0,3,0,534,10.0,570.97,5,653.78
2026-01-10 00:00:00,B,0,3,0,451,11.19,445.59,6,480.8
2026-01-10 00:00:00,C,0,3,0,430,10.0,661.92,4,657.65
2026-01-10 00:00:00,D,0,3,0,549,10.0,567.11,4,470.35
2026-01-10 01:00:00,A,1,3,0,732,10.0,636.86,5,723.63
2026-01-10 01:00:00,B,1,3,0,485,18.91,546.92,6,506.52
2026-01-10 01:00:00,C,1,3,0,582,12.21,575.15,4,587.85
2026-01-10 01:00:00,D,1,3,0,582,10.0,706.59,4,539.03
2026-01-10 02:00:00,A,2,3,0,783,13.21,892.68,5,800.21
2026-01-10 02:00:00,B,2,3,0,509,10.0,666.54,6,510.19
2026-01-10 02:00:00,C,2,3,0,585,10.0,724.11,4,623.32
2026-01-10 02:00:00,D,2,3,0,591,10.0,659.75,4,646.01
2026-01-10 03:00:00,A,3,3,0,769,22.68,744.98,5,766.6
2026-01-10 03:00:00,B,3,3,0,464,15.49,545.37,6,517.65
2026-01-10 03:00:00,C,3,3,0,672,10.0,876.2,4,728.85
2026-01-10 03:00:00,D,3,3,0,727,10.0,842.5,4,775.98
2026-01-10 04:00:00,A,4,3,0,847,10.54,1024.74,5,854.18
2026-01-10 04:00:00,B,4,3,0,601,10.0,650.02,6,575.06
2026-01-10 04:00:00,C,4,3,0,735,10.0,814.02,4,757.14
2026-01-10 04:00:00,D,4,3,0,601,10.0,864.85,4,758.65
2026-01-10 05:00:00,A,5,3,0,930,23.69,838.68,5,864.98
2026-01-10 05:00:00,B,5,3,0,509,14.15,588.83,6,592.79
2026-01-10 05:00:00,C,5,3,0,638,25.01,829.33,4,780.22
2026-01-10 05:00:00,D,5,3,0,757,24.64,827.72,4,752.22
2026-01-10 06:00:00,A,6,3,0,816,10.0,920.33,5,844.03
2026-01-10 06:00:00,B,6,3,0,572,10.0,708.82,6,682.14
2026-01-10 06:00:00,C,6,3,0,702,10.0,975.81,4,803.52
2026-01-10 06:00:00,D,6,3,0,784,10.0,940.84,4,856.74
2026-01-10 07:00:00,A,7,3,1,1247,22.2,1493.25,5,1377.03
2026-01-10 07:00:00,B,7,3,1,850,10.0,1101.95,6,1011.55
2026-01-10 07:00:00,C,7,3,1,865,10.0,1337.19,4,1191.28
2026-01-10 07:00:00,D,7,3,1,853,27.04,1108.57,4,1125.9
2026-01-10 08:00:00,A,8,3,1,1267,17.16,1334.88,5,1265.05
2026-01-10 08:00:00,B,8,3,1,857,10.0,920.35,6,962.58
2026-01-10 08:00:00,C,8,3,1,933,10.0,985.93,4,1202.21
2026-01-10 08:00:00,D,8,3,1,852,22.14,1136.94,4,1154.47
2026-01-10 09:00:00,A,9,3,1,1025,10.0,1219.62,5,1205.74
2026-01-10 09:00:00,B,9,3,1,669,10.0,1017.05,6,917.0
2026-01-10 09:00:00,C,9,3,1,772,15.8,1153.69,4,1149.49
2026-01-10 09:00:00,D,9,3,1,949,17.83,1232.8,4,1015.23
2026-01-10 10:00:00,A,10,3,0,734,18.42,761.88,5,672.64
2026-01-10 10:00:00,B,10,3,0,481,10.81,633.82,6,605.38
2026-01-10 10:00:00,C,10,3,0,625,10.0,821.37,4,574.12
2026-01-10 10:00:00,D,10,3,0,514,10.0,795.21,4,640.99
2026-01-10 11:00:00,A,11,3,0,564,10.0,826.17,5,586.11
2026-01-10 11:00:00,B,11,3,0,501,16.65,478.14,6,445.82
2026-01-10 11:00:00,C,11,3,0,669,38.24,653.15,4,568.26
2026-01-10 11:00:00,D,11,3,0,553,10.0,637.55,4,490.41
2026-01-10 12:00:00,A,12,3,0,505,10.0,601.48,5,580.07
2026-01-10 12:00:00,B,12,3,0,482,10.0,412.65,6,479.5
2026-01-10 12:00:00,C,12,3,0,437,10.0,621.32,4,586.9
2026-01-10 12:00:00,D,12,3,0,495,24.74,504.08,4,536.82
2026-01-10 13:00:00,A,13,3,0,598,10.0,638.81,5,508.47
2026-01-10 13:00:00,B,13,3,0,403,10.0,480.01,6,475.53
2026-01-10 13:00:00,C,13,3,0,492,10.0,477.06,4,530.36
2026-01-10 13:00:00,D,13,3,0,537,10.0,597.1,4,487.77
2026-01-10 14:00:00,A,14,3,0,412,34.11,449.99,5,512.54
2026-01-10 14:00:00,B,14,3,0,394,13.66,364.11,6,384.86
2026-01-10 14:00:00,C,14,3,0,460,10.0,472.45,4,346.45
2026-01-10 14:00:00,D,14,3,0,342,10.0,429.09,4,506.99
2026-01-10 15:00:00,A,15,3,0,339,10.0,405.33,5,410.73
2026-01-10 15:00:00,B,15,3,0,287,10.0,368.59,6,370.36
2026-01-10 15:00:00,C,15,3,0,410,21.48,491.64,4,338.97
2026-01-10 15:00:00,D,15,3,0,425,10.0,366.63,4,437.59
2026-01-10 16:00:00,A,16,3,1,553,10.0,562.37,5,711.89
2026-01-10 16:00:00,B,16,3,1,453,10.0,507.48,6,628.02
2026-01-10 16:00:00,C,16,3,1,459,10.0,551.16,4,664.43
2026-01-10 16:00:00,D,16,3,1,471,10.0,465.87,4,625.05
2026-01-10 17:00:00,A,17,3,1,435,10.0,508.92,5,677.02
2026-01-10 17:00:00,B,17,3,1,409,16.95,489.98,6,438.14
2026-01-10 17:00:00,C,17,3,1,438,10.0,520.46,4,645.86
2026-01-10 17:00:00,D,17,3,1,408,10.0,581.81,4,581.33
2026-01-10 18:00:00,A,18,3,1,486,10.0,595.97,5,692.71
2026-01-10 18:00:00,B,18,3,1,298,10.0,394.86,6,489.04
2026-01-10 18:00:00,C,18,3,1,414,10.0,514.72,4,623.41
2026-01-10 18:00:00,D,18,3,1,413,34.18,501.92,4,500.54
2026-01-10 19:00:00,A,19,3,1,481,10.0,560.19,5,631.89
2026-01-10 19:00:00,B,19,3,1,307,10.0,395.77,6,502.79
2026-01-10 19:00:00,C,19,3,1,399,14.37,536.56,4,608.88
2026-01-10 19:00:00,D,19,3,1,480,10.91,527.8,4,553.44
2026-01-10 20:00:00,A,20,3,0,425,10.46,500.47,5,414.82
2026-01-10 20:00:00,B,20,3,0,231,10.0,319.53,6,296.97
2026-01-10 20:00:00,C,20,3,0,335,10.0,377.72,4,510.57
2026-01-10 20:00:00,D,20,3,0,319,14.19,402.49,4,364.94
2026-01-10 21:00:00,A,21,3,0,489,20.0,418.74,5,475.19
2026-01-10 21:00:00,B,21,3,0,312,10.0,353.61,6,403.7
2026-01-10 21:00:00,C,21,3,0,350,10.0,370.04,4,473.82
2026-01-10 21:00:00,D,21,3,0,408,10.0,427.44,4,392.11
2026-01-10 22:00:00,A,22,3,0,469,10.0,574.46,5,509.89
2026-01-10 22:00:00,B,22,3,0,359,10.0,353.3,6,385.26
2026-01-10 22:00:00,C,22,3,0,426,10.0,422.91,4,441.05
2026-01-10 22:00:00,D,22,3,0,333,11.81,449.02,4,420.9
2026-01-10 23:00:00,A,23,3,0,473,10.0,698.22,5,576.34
2026-01-10 23:00:00,B,23,3,0,430,10.0,441.62,6,343.6
2026-01-10 23:00:00,C,23,3,0,476,10.0,525.6,4,513.91
2026-01-10 23:00:00,D,23,3,0,460,10.0,518.6,4,485.4
2026-01-11 00:00:00,A,0,4,0,666,10.0,746.54,5,623.49
2026-01-11 00:00:00,B,0,4,0,474,10.0,526.4,6,520.75
2026-01-11 00:00:00,C,0,4,0,608,10.0,509.79,4,576.78
2026-01-11 00:00:00,D,0,4,0,478,10.0,656.84,4,602.06
2026-01-11 01:00:00,A,1,4,0,684,10.0,710.71,5,664.35
2026-01-11 01:00:00,B,1,4,0,486,10.0,532.43,6,518.26
2026-01-11 01:00:00,C,1,4,0,547,10.0,702.79,4,657.05
2026-01-11 01:00:00,D,1,4,0,479,10.0,589.46,4,578.59
2026-01-11 02:00:00,A,2,4,0,761,10.0,899.16,5,761.1
2026-01-11 02:00:00,B,2,4,0,581,10.0,577.8,6,512.93
2026-01-11 02:00:00,C,2,4,0,707,10.0,666.63,4,666.42
2026-01-11 02:00:00,D,2,4,0,526,10.0,638.79,4,694.01
2026-01-11 03:00:00,A,3,4,0,670,10.0,978.2,5,770.58
2026-01-11 03:00:00,B,3,4,0,592,10.0,730.99,6,588.41
2026-01-11 03:00:00,C,3,4,0,633,10.0,701.16,4,724.63
2026-01-11 03:00:00,D,3,4,0,724,10.0,645.34,4,680.26
2026-01-11 04:00:00,A,4,4,0,852,10.0,793.77,5,795.51
2026-01-11 04:00:00,B,4,4,0,517,10.0,709.73,6,609.32
2026-01-11 04:00:00,C,4,4,0,662,10.0,925.1,4,726.98
2026-01-11 04:00:00,D,4,4,0,679,11.81,861.44,4,776.63
2026-01-11 05:00:00,A,5,4,0,824,15.82,965.41,5,808.49
2026-01-11 05:00:00,B,5,4,0,532,13.52,724.66,6,665.21
2026-01-11 05:00:00,C,5,4,0,796,26.64,952.4,4,730.25
2026-01-11 05:00:00,D,5,4,0,642,21.88,712.49,4,688.56
2026-01-11 06:00:00,A,6,4,0,717,16.54,817.25,5,917.58
2026-01-11 06:00:00,B,6,4,0,686,14.02,756.4,6,572.03
2026-01-11 06:00:00,C,6,4,0,626,21.17,849.02,4,897.39
2026-01-11 06:00:00,D,6,4,0,759,10.0,834.97,4,757.06
2026-01-11 07:00:00,A,7,4,1,1322,10.0,1231.15,5,1360.01
2026-01-11 07:00:00,B,7,4,1,907,10.0,894.5,6,1032.86
2026-01-11 07:00:00,C,7,4,1,1193,10.0,1070.98,4,1221.46
2026-01-11 07:00:00,D,7,4,1,875,10.0,1188.59,4,1118.58
2026-01-11 08:00:00,A,8,4,1,1086,10.32,1326.22,5,1235.0
2026-01-11 08:00:00,B,8,4,1,916,10.0,1005.47,6,1035.54
2026-01-11 08:00:00,C,8,4,1,870,15.22,1187.31,4,1205.41
2026-01-11 08:00:00,D,8,4,1,935,10.0,1244.05,4,1259.19
2026-01-11 09:00:00,A,9,4,1,905,10.0,1026.26,5,1237.32
2026-01-11 09:00:00,B,9,4,1,689,10.0,1032.22,6,985.7
2026-01-11 09:00:00,C,9,4,1,825,10.0,1019.91,4,1146.11
2026-01-11 09:00:00,D,9,4,1,881,21.92,941.0,4,1133.91
2026-01-11 10:00:00,A,10,4,0,707,22.6,934.37,5,786.69
2026-01-11 10:00:00,B,10,4,0,588,10.0,532.97,6,495.97
2026-01-11 10:00:00,C,10,4,0,540,23.26,682.08,4,713.02
2026-01-11 10:00:00,D,10,4,0,509,12.35,765.66,4,676.56
2026-01-11 11:00:00,A,11,4,0,695,10.0,715.64,5,656.4
2026-01-11 11:00:00,B,11,4,0,433,10.0,578.56,6,451.22
2026-01-11 11:00:00,C,11,4,0,683,10.0,653.33,4,581.87
2026-01-11 11:00:00,D,11,4,0,597,10.0,650.31,4,674.81
2026-01-11 12:00:00,A,12,4,0,610,10.0,694.81,5,627.82
2026-01-11 12:00:00,B,12,4,0,486,22.7,423.13,6,502.58
2026-01-11 12:00:00,C,12,4,0,602,10.0,636.71,4,533.13
2026-01-11 12:00:00,D,12,4,0,580,10.0,525.29,4,557.17
2026-01-11 13:00:00,A,13,4,0,479,12.58,600.21,5,529.5
2026-01-11 13:00:00,B,13,4,0,321,16.77,380.62,6,402.67
